Date,RAT,MAT,SFS,OAT
2019-05-22 06:00:00,74.79,65.2,On,43.29
2019-05-22 06:18:00,74.74,64.9,On,42.92
2019-05-22 06:36:00,74.98,67.07,On,42.85
2019-05-22 06:54:00,76.37,69.04,On,42.97
2019-05-22 07:12:00,76.94,67.36,On,42.93
2019-05-22 07:30:00,75.79,61.3,On,42.9
2019-05-22 07:48:00,74.92,65.5,On,42.96
2019-05-22 08:06:00,75.31,64.03,On,42.72
2019-05-22 08:24:00,75.03,65.88,On,42.48
2019-05-22 08:42:00,74.96,65.43,On,42.39
2019-05-22 09:00:00,74.8,65.4,On,42.34
2019-05-22 09:18:00,76.01,68.97,On,42.33
2019-05-22 09:36:00,77.02,69.86,On,42.39
2019-05-22 09:54:00,77.63,70.41,On,42.35
2019-05-22 10:12:00,76.2,64.55,On,42.55
2019-05-22 10:30:00,75.56,65.56,On,42.56
2019-05-22 10:48:00,76.07,67.03,On,42.5
2019-05-22 11:06:00,76.98,66.82,On,42.9
2019-05-22 11:24:00,76.01,65.61,On,43.08
2019-05-22 11:42:00,75.69,60.14,On,43.24
2019-05-22 12:00:00,75.17,65.61,On,43.64
2019-05-22 12:18:00,75.19,60.87,On,44.06
2019-05-22 12:36:00,74.96,66.09,On,44.18
2019-05-22 12:54:00,74.72,65.8,On,44.1
2019-05-22 13:12:00,75.29,56.6,On,44.12
2019-05-22 13:30:00,74.85,65.78,On,44.39
2019-05-22 13:48:00,75.15,59.94,On,44.52
2019-05-22 14:06:00,74.66,66.33,On,44.71
2019-05-22 14:24:00,74.35,65.79,On,44.94
2019-05-22 14:42:00,74.6,64.63,On,44.98
2019-05-22 15:00:00,74.34,66.11,On,45.09
2019-05-22 15:18:00,74.79,55.97,On,45.44
2019-05-22 15:36:00,74.19,66.14,On,45.75
2019-05-22 15:54:00,74.48,65.93,On,46.21
2019-05-22 16:12:00,74.79,59.04,On,47.65
2019-05-22 16:30:00,74.2,66.05,On,49.24
2019-05-22 16:48:00,74.83,64.0,On,50.53
2019-05-22 17:06:00,74.42,66.67,On,49.62
2019-05-22 17:24:00,75.13,56.06,On,49.6
2019-05-22 17:42:00,74.54,66.66,On,50.73
2019-05-22 18:00:00,74.85,62.41,On,51.33
2019-05-22 18:18:00,74.54,66.44,On,51.63
2019-05-22 18:36:00,74.76,65.61,On,51.22
2019-05-22 18:54:00,75.19,57.55,On,51.14
2019-05-22 19:12:00,74.54,66.78,On,50.45
2019-05-22 19:30:00,74.97,61.83,On,50.45
2019-05-22 19:48:00,74.61,66.5,On,49.74
2019-05-22 20:06:00,74.96,64.18,On,49.14
2019-05-22 20:24:00,75.19,66.29,On,48.66
2019-05-22 20:42:00,74.59,65.71,On,48.21
2019-05-23 03:54:00,71.69,67.54,On,46.76
2019-05-23 04:12:00,72.99,70.8,On,47.04
2019-05-23 04:30:00,75.15,72.1,On,47.14
2019-05-23 04:48:00,76.41,70.37,On,47.2
2019-05-23 05:06:00,76.88,57.17,On,47.26
2019-05-23 05:24:00,75.45,66.89,On,47.41
2019-05-23 05:42:00,75.48,63.84,On,47.66
2019-05-23 06:00:00,75.2,62.7,On,47.81
2019-05-23 06:18:00,75.98,68.22,On,48.37
2019-05-23 06:36:00,77.0,68.84,On,49.07
2019-05-23 06:54:00,77.98,69.89,On,49.72
2019-05-23 07:12:00,78.35,70.79,On,50.49
2019-05-23 07:30:00,79.15,71.05,On,50.54
2019-05-23 07:48:00,79.53,70.58,On,50.77
2019-05-23 08:06:00,79.38,62.28,On,51.2
2019-05-23 08:24:00,77.58,68.07,On,51.31
2019-05-23 08:42:00,76.89,68.31,On,51.51
2019-05-23 09:00:00,76.47,67.47,On,51.56
2019-05-23 09:18:00,76.91,69.02,On,51.49
2019-05-23 09:36:00,77.47,68.79,On,51.65
2019-05-23 09:54:00,76.37,67.78,On,51.62
2019-05-23 10:12:00,76.01,66.33,On,52.7
2019-05-23 10:30:00,76.12,65.67,On,53.35
2019-05-23 10:48:00,76.19,58.04,On,53.37
2019-05-23 11:06:00,75.86,68.64,On,53.78
2019-05-23 11:24:00,77.29,69.06,On,52.74
2019-05-23 11:42:00,77.98,64.94,On,53.26
2019-05-23 12:00:00,76.6,66.06,On,53.06
2019-05-23 12:18:00,76.02,68.29,On,53.21
2019-05-23 12:36:00,75.67,68.12,On,53.12
2019-05-23 12:54:00,75.83,57.87,On,52.85
2019-05-23 13:12:00,75.54,68.1,On,53.58
2019-05-23 13:30:00,75.56,62.81,On,53.41
2019-05-23 13:48:00,75.14,68.22,On,55.02
2019-05-23 14:06:00,75.27,65.25,On,55.58
2019-05-23 14:24:00,75.54,68.66,On,56.03
2019-05-23 14:42:00,76.73,69.37,On,56.36
2019-05-23 15:00:00,76.06,62.73,On,56.83
2019-05-23 15:18:00,74.6,67.72,On,57.18
2019-05-23 15:36:00,74.13,68.25,On,58.12
2019-05-23 15:54:00,73.69,68.24,On,58.61
2019-05-23 16:12:00,73.62,68.31,On,58.79
2019-05-23 16:30:00,73.43,68.63,On,59.1
2019-05-23 16:48:00,73.24,69.02,On,58.86
2019-05-23 17:06:00,73.2,69.7,On,59.14
2019-05-23 17:24:00,73.2,69.94,On,59.33
2019-05-23 17:42:00,73.11,69.84,On,58.63
2019-05-23 18:00:00,73.02,70.11,On,57.89
2019-05-23 18:18:00,73.02,69.83,On,57.13
2019-05-23 18:36:00,72.85,69.8,On,57.15
2019-05-23 18:54:00,72.84,70.61,On,57.3
2019-05-23 19:12:00,72.67,70.61,On,57.0
2019-05-23 19:30:00,72.56,70.28,On,56.22
2019-05-23 19:48:00,72.52,70.01,On,55.46
2019-05-23 20:06:00,72.5,69.92,On,54.89
2019-05-23 20:24:00,72.39,69.84,On,54.55
2019-05-23 20:42:00,72.29,69.83,On,54.47
2019-05-23 22:30:00,71.99,69.7,On,53.19
2019-05-23 22:48:00,71.96,70.43,On,52.6
2019-05-23 23:06:00,71.79,70.33,On,52.21
2019-05-23 23:24:00,71.67,70.2,On,52.05
2019-05-23 23:42:00,71.51,70.01,On,51.85
2019-05-24 00:00:00,71.44,69.87,On,51.63
2019-05-24 00:18:00,71.32,69.84,On,51.3
2019-05-24 00:36:00,71.35,69.83,On,51.03
2019-05-24 03:54:00,70.83,67.62,On,48.34
2019-05-24 04:12:00,73.26,70.96,On,48.02
2019-05-24 04:30:00,75.28,71.76,On,47.72
2019-05-24 04:48:00,76.41,69.96,On,47.22
2019-05-24 05:06:00,77.29,70.79,On,47.03
2019-05-24 05:24:00,77.85,70.44,On,47.02
2019-05-24 05:42:00,78.37,70.42,On,48.06
2019-05-24 06:00:00,78.98,70.27,On,48.69
2019-05-24 06:18:00,79.38,70.26,On,47.07
2019-05-24 06:36:00,79.73,70.43,On,46.64
2019-05-24 06:54:00,79.9,70.37,On,47.5
2019-05-24 07:12:00,80.1,70.46,On,50.26
2019-05-24 07:30:00,80.41,70.53,On,51.23
2019-05-24 07:48:00,80.81,70.62,On,48.35
2019-05-24 08:06:00,80.87,70.68,On,48.1
2019-05-24 08:24:00,80.95,70.61,On,48.19
2019-05-24 08:42:00,80.96,70.54,On,48.14
2019-05-24 09:00:00,81.0,70.43,On,48.05
2019-05-24 09:18:00,81.06,70.18,On,48.08
2019-05-24 09:36:00,81.16,69.89,On,47.97
2019-05-24 09:54:00,81.12,69.51,On,47.87
2019-05-24 10:12:00,81.21,68.96,On,48.07
2019-05-24 10:30:00,79.66,61.95,On,48.35
2019-05-24 10:48:00,77.97,67.38,On,48.67
2019-05-24 11:06:00,77.92,62.25,On,48.94
2019-05-24 11:24:00,77.81,67.38,On,48.77
2019-05-24 11:42:00,78.18,61.38,On,48.91
2019-05-24 12:00:00,77.45,64.92,On,49.51
2019-05-24 12:18:00,77.45,68.31,On,49.54
2019-05-24 12:36:00,76.96,67.78,On,50.06
2019-05-24 12:54:00,77.63,67.78,On,48.9
2019-05-24 13:12:00,77.05,67.07,On,48.54
2019-05-24 13:30:00,76.7,65.37,On,48.72
2019-05-24 13:48:00,77.98,68.62,On,48.76
2019-05-24 14:06:00,78.68,69.24,On,48.82
2019-05-24 14:24:00,79.2,69.68,On,48.27
2019-05-24 14:42:00,79.59,69.99,On,47.85
2019-05-24 15:00:00,79.97,70.18,On,47.35
2019-05-24 15:18:00,79.49,54.62,On,47.11
2019-05-24 15:36:00,77.94,67.72,On,47.27
2019-05-24 15:54:00,77.36,67.25,On,47.33
2019-05-24 16:12:00,77.19,66.56,On,47.53
2019-05-24 16:30:00,77.0,65.27,On,47.86
2019-05-24 16:48:00,76.87,67.4,On,48.54
2019-05-24 17:06:00,77.2,67.78,On,48.94
2019-05-24 17:24:00,76.7,67.39,On,49.14
2019-05-24 17:42:00,77.14,68.13,On,49.32
2019-05-25 05:06:00,71.0,68.49,On,49.95
2019-05-25 05:24:00,73.62,71.5,On,50.38
2019-05-25 23:24:00,63.77,66.26,On,53.79
2019-05-26 00:36:00,71.5,70.38,On,50.49
2019-05-26 00:54:00,71.3,69.66,On,50.84
2019-05-26 01:12:00,71.14,69.51,On,50.29
2019-05-26 01:30:00,71.11,69.34,On,50.23
2019-05-26 01:48:00,71.32,69.55,On,50.52
2019-05-26 02:06:00,71.14,69.55,On,50.76
2019-05-26 02:24:00,71.08,69.48,On,50.32
2019-05-26 04:48:00,70.79,68.96,On,47.02
2019-05-26 05:06:00,72.73,70.48,On,46.62
2019-05-26 06:36:00,71.86,71.3,On,56.25
2019-05-26 06:54:00,72.15,87.72,On,59.63
2019-05-26 07:12:00,71.79,88.25,On,62.9
2019-05-26 07:30:00,71.46,82.51,On,63.96
2019-05-26 07:48:00,71.66,78.67,On,65.25
2019-05-26 08:06:00,71.14,77.25,On,66.63
2019-05-26 08:24:00,70.95,76.01,On,66.71
2019-05-26 08:42:00,70.95,75.14,On,64.03
2019-05-26 09:00:00,70.84,74.52,On,62.79
2019-05-26 09:18:00,71.15,74.5,On,63.61
2019-05-26 09:36:00,70.79,74.85,On,64.75
2019-05-26 09:54:00,70.79,73.95,On,65.78
2019-05-26 10:12:00,70.73,73.62,On,66.56
2019-05-26 10:30:00,70.61,73.39,On,67.69
2019-05-26 10:48:00,70.59,73.23,On,68.3
2019-05-26 11:06:00,70.65,73.62,On,69.38
2019-05-26 11:24:00,70.73,73.8,On,70.63
2019-05-26 11:42:00,70.77,74.32,On,71.39
2019-05-26 12:00:00,70.74,75.6,On,72.14
2019-05-26 12:18:00,72.34,74.48,On,72.54
2019-05-26 12:36:00,72.35,76.76,On,72.21
2019-05-26 12:54:00,72.56,77.81,On,72.99
2019-05-26 13:12:00,72.38,80.07,On,74.36
2019-05-26 13:30:00,72.61,81.57,On,74.15
2019-05-26 13:48:00,72.41,81.51,On,75.67
2019-05-26 14:06:00,72.67,83.82,On,77.26
2019-05-26 14:24:00,72.19,84.8,On,77.59
2019-05-26 14:42:00,72.23,83.26,On,77.71
2019-05-26 15:00:00,72.38,79.85,On,78.07
2019-05-26 15:18:00,72.17,78.87,On,78.16
2019-05-26 15:36:00,72.53,78.32,On,79.03
2019-05-26 15:54:00,72.06,79.38,On,78.47
2019-05-26 16:12:00,71.97,79.27,On,77.38
2019-05-26 16:30:00,71.97,77.4,On,76.6
2019-05-26 16:48:00,72.19,75.83,On,76.49
2019-05-26 17:06:00,72.01,75.32,On,76.12
2019-05-26 17:24:00,72.22,74.24,On,74.35
2019-05-26 17:42:00,72.08,71.3,On,72.3
2019-05-26 18:00:00,71.67,70.79,On,69.22
2019-05-26 18:18:00,70.72,70.73,On,66.13
2019-05-26 18:36:00,69.75,70.2,On,64.24
2019-05-26 18:54:00,70.11,69.31,On,61.36
2019-05-26 19:12:00,69.84,68.57,On,60.19
2019-05-26 19:30:00,68.18,67.72,On,59.23
2019-05-26 19:48:00,67.78,67.01,On,56.49
2019-05-26 20:06:00,67.01,66.61,On,55.08
2019-05-26 20:24:00,67.96,66.3,On,53.77
2019-05-27 00:00:00,68.29,67.97,On,47.77
2019-05-27 01:12:00,72.17,84.8,On,45.65
2019-05-27 01:30:00,72.75,74.18,On,45.24
2019-05-27 02:42:00,72.32,77.75,On,45.21
2019-05-27 03:00:00,72.83,72.95,On,45.2
2019-05-27 03:54:00,72.91,77.96,On,45.82
2019-05-27 04:12:00,73.85,71.5,On,45.87
2019-05-27 04:30:00,75.75,72.08,On,45.71
2019-05-27 04:48:00,76.64,70.19,On,45.47
2019-05-27 05:06:00,77.05,70.26,On,45.33
2019-05-27 05:24:00,77.5,70.33,On,45.42
2019-05-27 05:42:00,77.82,70.26,On,45.42
2019-05-27 06:00:00,78.42,70.14,On,45.38
2019-05-27 06:18:00,78.72,70.09,On,45.43
2019-05-27 06:36:00,79.03,70.13,On,45.59
2019-05-27 06:54:00,79.2,69.98,On,45.43
2019-05-27 07:12:00,79.15,65.72,On,45.22
2019-05-27 07:30:00,77.54,66.17,On,45.33
2019-05-27 07:48:00,76.53,66.36,On,45.58
2019-05-27 08:06:00,76.7,63.49,On,45.65
2019-05-27 08:24:00,76.08,66.54,On,45.65
2019-05-27 08:42:00,77.27,67.6,On,45.69
2019-05-27 09:00:00,76.47,66.76,On,45.81
2019-05-27 09:18:00,77.5,68.63,On,46.05
2019-05-27 09:36:00,78.16,69.68,On,46.47
2019-05-27 09:54:00,78.68,70.26,On,47.27
2019-05-27 10:12:00,78.85,68.6,On,48.32
2019-05-27 10:30:00,77.67,60.57,On,48.52
2019-05-27 10:48:00,76.7,65.63,On,48.29
2019-05-27 11:06:00,77.12,62.25,On,48.05
2019-05-27 11:24:00,76.69,63.67,On,47.89
2019-05-27 11:42:00,76.41,67.07,On,47.91
2019-05-27 12:00:00,76.82,62.44,On,48.1
2019-05-27 12:18:00,76.39,64.37,On,48.11
2019-05-27 12:36:00,76.24,67.08,On,48.05
2019-05-27 12:54:00,76.52,62.24,On,47.97
2019-05-27 13:12:00,76.22,67.07,On,47.97
2019-05-27 13:30:00,77.64,68.71,On,47.75
2019-05-27 13:48:00,78.37,69.46,On,47.74
2019-05-27 14:06:00,78.8,69.13,On,47.78
2019-05-27 14:24:00,78.99,60.22,On,47.42
2019-05-27 14:42:00,77.01,66.79,On,47.31
2019-05-27 15:00:00,76.79,63.6,On,47.95
2019-05-27 15:18:00,76.14,66.72,On,48.64
2019-05-27 15:36:00,76.36,63.29,On,48.78
2019-05-27 15:54:00,76.1,66.65,On,48.52
2019-05-27 16:12:00,75.67,66.5,On,48.23
2019-05-27 16:30:00,76.15,66.94,On,48.09
2019-05-27 16:48:00,76.18,59.51,On,47.43
2019-05-27 17:06:00,75.5,66.32,On,46.48
2019-05-27 17:24:00,76.7,67.99,On,46.26
2019-05-27 17:42:00,77.05,63.4,On,45.5
2019-05-27 18:00:00,76.01,65.79,On,45.23
2019-05-27 18:18:00,76.01,66.67,On,45.1
2019-05-27 18:36:00,77.11,68.31,On,45.31
2019-05-27 18:54:00,77.88,69.68,On,45.03
2019-05-27 19:12:00,78.32,68.03,On,45.0
2019-05-27 19:30:00,77.04,54.72,On,45.13
2019-05-27 19:48:00,75.94,66.01,On,44.93
2019-05-27 20:06:00,76.18,60.99,On,44.81
2019-05-27 20:24:00,75.85,65.97,On,44.73
2019-05-27 20:42:00,75.66,65.66,On,44.59
2019-05-28 03:54:00,63.82,65.97,On,41.9
2019-05-28 04:12:00,73.98,70.8,On,42.25
2019-05-28 04:30:00,75.93,71.87,On,42.65
2019-05-28 04:48:00,77.02,69.81,On,43.0
2019-05-28 05:06:00,77.52,70.12,On,43.22
2019-05-28 05:24:00,78.1,70.61,On,43.36
2019-05-28 05:42:00,78.7,70.18,On,43.35
2019-05-28 06:00:00,77.51,59.63,On,43.51
2019-05-28 06:18:00,76.66,61.73,On,44.25
2019-05-28 06:36:00,76.36,66.93,On,50.16
2019-05-28 06:54:00,76.17,66.04,On,54.62
2019-05-28 07:12:00,76.37,67.6,On,54.98
2019-05-28 07:30:00,77.91,69.07,On,53.46
2019-05-28 07:48:00,78.68,70.08,On,54.04
2019-05-28 08:06:00,79.03,70.57,On,55.7
2019-05-28 08:24:00,78.45,67.47,On,57.57
2019-05-28 08:42:00,76.18,69.3,On,56.73
2019-05-28 09:00:00,75.38,68.66,On,54.98
2019-05-28 09:18:00,74.73,69.13,On,55.05
2019-05-28 09:36:00,74.41,70.2,On,55.71
2019-05-28 09:54:00,74.29,70.02,On,56.84
2019-05-28 10:12:00,74.16,70.08,On,57.87
2019-05-28 10:30:00,73.88,70.09,On,58.46
2019-05-28 10:48:00,73.56,70.73,On,59.96
2019-05-28 11:06:00,73.38,70.33,On,61.47
2019-05-28 11:24:00,73.33,70.55,On,63.05
2019-05-28 11:42:00,73.26,70.22,On,63.03
2019-05-28 12:00:00,73.02,70.4,On,63.46
2019-05-28 12:18:00,73.13,70.61,On,64.52
2019-05-28 12:36:00,73.26,70.61,On,64.48
2019-05-28 12:54:00,73.39,70.75,On,64.6
2019-05-28 13:12:00,73.25,70.79,On,65.79
2019-05-28 13:30:00,73.21,72.64,On,66.26
2019-05-28 13:48:00,73.56,73.13,On,67.0
2019-05-28 14:06:00,73.62,73.27,On,67.56
2019-05-28 14:24:00,73.88,73.46,On,68.13
2019-05-28 14:42:00,74.02,73.66,On,68.54
2019-05-28 15:00:00,74.14,73.86,On,68.95
2019-05-28 15:18:00,74.12,73.96,On,69.82
2019-05-28 15:36:00,74.15,74.11,On,70.56
2019-05-28 15:54:00,74.14,74.06,On,71.01
2019-05-28 16:12:00,74.28,74.19,On,71.1
2019-05-28 16:30:00,74.36,74.27,On,71.89
2019-05-28 16:48:00,74.46,74.32,On,72.56
2019-05-28 17:06:00,74.46,74.28,On,72.09
2019-05-28 17:24:00,74.54,74.32,On,72.61
2019-05-28 17:42:00,74.57,74.32,On,74.67
2019-05-28 18:00:00,74.47,74.27,On,79.29
2019-05-28 18:18:00,74.51,74.28,On,81.97
2019-05-28 18:36:00,74.56,74.27,On,82.65
2019-05-28 18:54:00,74.32,74.13,On,83.67
2019-05-28 19:12:00,74.15,73.96,On,84.1
2019-05-28 19:30:00,74.15,73.82,On,83.65
2019-05-28 19:48:00,74.09,73.62,On,81.59
2019-05-28 20:06:00,74.14,73.63,On,81.87
2019-05-28 20:24:00,74.02,73.42,On,78.82
2019-05-28 20:42:00,73.91,73.2,On,74.33
2019-05-29 02:06:00,72.78,70.83,On,53.11
2019-05-29 03:54:00,74.73,78.11,On,52.32
2019-05-29 04:12:00,74.0,72.21,On,52.93
2019-05-29 04:30:00,75.98,72.7,On,52.75
2019-05-29 04:48:00,76.94,70.9,On,52.53
2019-05-29 05:06:00,77.37,70.77,On,52.17
2019-05-29 05:24:00,77.81,70.79,On,52.27
2019-05-29 05:42:00,78.16,69.29,On,52.53
2019-05-29 06:00:00,77.1,66.64,On,53.21
2019-05-29 06:18:00,76.31,59.67,On,56.02
2019-05-29 06:36:00,75.31,67.96,On,58.35
2019-05-29 06:54:00,74.66,68.13,On,60.66
2019-05-29 07:12:00,74.38,68.66,On,62.66
2019-05-29 07:30:00,73.8,69.35,On,64.58
2019-05-29 07:48:00,73.48,72.38,On,66.29
2019-05-29 08:06:00,73.33,72.38,On,67.61
2019-05-29 08:24:00,73.26,72.56,On,68.97
2019-05-29 08:42:00,73.25,72.51,On,67.26
2019-05-29 09:00:00,73.14,72.57,On,66.64
2019-05-29 09:18:00,73.09,72.56,On,67.2
2019-05-29 09:36:00,73.09,72.58,On,68.0
2019-05-29 09:54:00,73.26,72.91,On,69.13
2019-05-29 10:12:00,73.38,73.13,On,70.31
2019-05-29 10:30:00,73.57,73.49,On,71.34
2019-05-29 10:48:00,73.77,73.84,On,72.53
2019-05-29 11:06:00,73.81,73.85,On,73.34
2019-05-29 11:24:00,73.62,73.84,On,74.2
2019-05-29 11:42:00,73.62,73.73,On,74.63
2019-05-29 12:00:00,73.59,73.84,On,75.63
2019-05-29 12:18:00,73.85,73.96,On,76.27
2019-05-29 12:36:00,73.77,74.09,On,76.83
2019-05-29 12:54:00,73.7,73.96,On,77.38
2019-05-29 13:12:00,73.54,73.91,On,77.56
2019-05-29 13:30:00,73.53,73.91,On,78.11
2019-05-29 13:48:00,73.74,74.15,On,78.71
2019-05-29 14:06:00,73.79,74.13,On,79.27
2019-05-29 14:24:00,73.96,74.44,On,79.88
2019-05-29 14:42:00,74.02,74.44,On,80.06
2019-05-29 15:00:00,74.13,74.63,On,80.75
2019-05-29 15:18:00,74.19,74.63,On,81.1
2019-05-29 15:36:00,74.24,74.61,On,80.92
2019-05-29 15:54:00,74.27,74.61,On,81.01
2019-05-29 16:12:00,74.13,74.6,On,81.75
2019-05-29 16:30:00,74.45,74.81,On,81.84
2019-05-29 16:48:00,74.86,75.19,On,81.92
2019-05-29 17:06:00,74.85,75.33,On,81.94
2019-05-29 17:24:00,74.88,75.31,On,81.6
2019-05-29 17:42:00,74.92,75.24,On,82.88
2019-05-29 18:00:00,75.05,75.36,On,85.36
2019-05-29 18:18:00,75.19,75.39,On,85.6
2019-05-29 18:36:00,75.13,75.31,On,85.07
2019-05-29 18:54:00,75.09,75.3,On,85.63
2019-05-29 19:12:00,75.01,75.22,On,85.57
2019-05-29 19:30:00,74.99,75.05,On,84.42
2019-05-29 19:48:00,74.8,74.79,On,84.2
2019-05-29 20:06:00,74.79,74.61,On,83.04
2019-05-29 20:24:00,74.7,74.45,On,80.27
2019-05-29 20:42:00,74.64,74.4,On,77.5
2019-05-30 04:30:00,72.07,69.26,On,56.1
2019-05-30 04:48:00,72.31,70.86,On,55.01
2019-05-30 05:06:00,72.17,70.2,On,54.8
2019-05-30 05:24:00,72.25,69.97,On,54.74
2019-05-30 05:42:00,72.19,69.94,On,54.8
2019-05-30 06:00:00,72.2,69.95,On,55.26
2019-05-30 06:18:00,72.2,70.08,On,56.3
2019-05-30 06:36:00,72.16,70.2,On,57.71
2019-05-30 06:54:00,71.96,70.2,On,59.45
2019-05-30 07:12:00,71.61,70.19,On,62.1
2019-05-30 07:30:00,71.44,69.52,On,63.68
2019-05-30 07:48:00,71.38,69.73,On,65.49
2019-05-30 08:06:00,71.26,70.57,On,65.49
2019-05-30 08:24:00,71.32,70.62,On,65.3
2019-05-30 08:42:00,71.19,70.63,On,66.71
2019-05-30 09:00:00,71.46,71.14,On,69.26
2019-05-30 09:18:00,71.5,71.34,On,70.88
2019-05-30 09:36:00,71.48,71.34,On,71.07
2019-05-30 09:54:00,71.32,71.34,On,71.17
2019-05-30 10:12:00,71.43,71.04,On,69.54
2019-05-30 10:30:00,71.51,71.01,On,69.14
2019-05-30 10:48:00,71.61,71.06,On,67.23
2019-05-30 11:06:00,71.5,70.9,On,66.47
2019-05-30 11:24:00,71.62,71.15,On,68.3
2019-05-30 11:42:00,71.64,71.19,On,69.18
2019-05-30 12:00:00,71.66,71.32,On,69.9
2019-05-30 12:18:00,72.0,71.66,On,70.31
2019-05-30 12:36:00,72.05,71.67,On,70.89
2019-05-30 12:54:00,72.29,71.85,On,69.82
2019-05-30 13:12:00,72.38,71.85,On,68.8
2019-05-30 13:30:00,72.49,71.92,On,67.94
2019-05-30 13:48:00,72.6,72.07,On,68.13
2019-05-30 14:06:00,72.74,72.07,On,68.18
2019-05-30 14:24:00,72.73,72.14,On,67.65
2019-05-30 14:42:00,73.09,72.39,On,67.27
2019-05-30 15:00:00,73.13,72.46,On,66.81
2019-05-30 15:18:00,73.31,72.56,On,66.01
2019-05-30 15:36:00,73.49,72.61,On,65.57
2019-05-30 15:54:00,73.49,72.61,On,66.17
