Date,RAT,MAT,SFS,OAT
2019-05-28 13:48:00,73.56,73.13,,67.0
2019-05-28 14:06:00,73.62,73.27,,67.56
2019-05-28 14:24:00,73.88,73.46,,68.13
2019-05-28 14:42:00,74.02,73.66,,68.54
2019-05-28 15:00:00,74.14,73.86,,68.95
2019-05-28 15:18:00,74.12,73.96,,69.82
2019-05-28 15:36:00,74.15,74.11,,70.56
2019-05-28 15:54:00,74.14,74.06,,71.01
2019-05-28 16:12:00,74.28,74.19,,71.1
2019-05-28 16:30:00,74.36,74.27,,71.89
2019-05-28 16:48:00,74.46,74.32,,72.56
2019-05-28 17:06:00,74.46,74.28,,72.09
2019-05-28 17:24:00,74.54,74.32,,72.61
2019-05-28 17:42:00,74.57,74.32,,74.67
2019-05-28 18:00:00,74.47,74.27,,79.29
2019-05-28 18:18:00,74.51,74.28,,81.97
2019-05-28 18:36:00,74.56,74.27,,82.65
2019-05-28 18:54:00,74.32,74.13,,83.67
2019-05-28 19:12:00,74.15,73.96,,84.1
2019-05-28 19:30:00,74.15,73.82,,83.65
2019-05-28 19:48:00,74.09,73.62,,81.59
2019-05-28 20:06:00,74.14,73.63,,81.87
2019-05-28 20:24:00,74.02,73.42,,78.82
2019-05-28 20:42:00,73.91,73.2,,74.33
2019-05-28 21:00:00,73.8,73.33,Off,71.63
2019-05-28 21:18:00,73.8,73.24,,69.12
2019-05-28 21:36:00,73.84,72.72,,67.01
2019-05-28 21:54:00,73.8,72.52,,65.24
2019-05-28 22:12:00,73.59,72.16,,63.54
2019-05-28 22:30:00,73.49,71.53,,62.19
2019-05-28 22:48:00,73.26,71.08,,60.59
2019-05-28 23:06:00,73.26,70.81,,59.69
2019-05-28 23:24:00,73.31,70.73,,58.97
2019-05-28 23:42:00,73.25,70.85,,58.8
2019-05-29 00:00:00,72.78,69.64,,57.83
2019-05-29 00:18:00,72.91,68.43,,56.88
2019-05-29 00:36:00,73.03,68.07,,56.21
2019-05-29 00:54:00,72.67,68.07,,55.6
2019-05-29 01:12:00,70.48,67.72,,54.84
2019-05-29 01:30:00,68.66,67.54,,54.3
2019-05-29 01:48:00,67.54,67.44,,53.58
2019-05-29 02:06:00,72.78,70.83,On,53.11
2019-05-29 02:24:00,74.64,72.73,Off,52.76
2019-05-29 02:42:00,76.59,84.47,,52.55
2019-05-29 03:00:00,77.68,88.09,,52.3
2019-05-29 03:18:00,75.07,83.55,,52.11
2019-05-29 03:36:00,75.31,80.58,,52.27
2019-05-29 03:54:00,74.73,78.11,On,52.32
2019-05-29 04:12:00,74.0,72.21,,52.93
2019-05-29 04:30:00,75.98,72.7,,52.75
2019-05-29 04:48:00,76.94,70.9,,52.53
2019-05-29 05:06:00,77.37,70.77,,52.17
2019-05-29 05:24:00,77.81,70.79,,52.27
2019-05-29 05:42:00,78.16,69.29,,52.53
2019-05-29 06:00:00,77.1,66.64,,53.21
2019-05-29 06:18:00,76.31,59.67,,56.02
2019-05-29 06:36:00,75.31,67.96,,58.35
2019-05-29 06:54:00,74.66,68.13,,60.66
2019-05-29 07:12:00,74.38,68.66,,62.66
2019-05-29 07:30:00,73.8,69.35,,64.58
2019-05-29 07:48:00,73.48,72.38,,66.29
2019-05-29 08:06:00,73.33,72.38,,67.61
2019-05-29 08:24:00,73.26,72.56,,68.97
2019-05-29 08:42:00,73.25,72.51,,67.26
2019-05-29 09:00:00,73.14,72.57,,66.64
2019-05-29 09:18:00,73.09,72.56,,67.2
2019-05-29 09:36:00,73.09,72.58,,68.0
2019-05-29 09:54:00,73.26,72.91,,69.13
2019-05-29 10:12:00,73.38,73.13,,70.31
2019-05-29 10:30:00,73.57,73.49,,71.34
2019-05-29 10:48:00,73.77,73.84,,72.53
2019-05-29 11:06:00,73.81,73.85,,73.34
2019-05-29 11:24:00,73.62,73.84,,74.2
2019-05-29 11:42:00,73.62,73.73,,74.63
2019-05-29 12:00:00,73.59,73.84,,75.63
2019-05-29 12:18:00,73.85,73.96,,76.27
2019-05-29 12:36:00,73.77,74.09,,76.83
2019-05-29 12:54:00,73.7,73.96,,77.38
2019-05-29 13:12:00,73.54,73.91,,77.56
2019-05-29 13:30:00,73.53,73.91,,78.11
2019-05-29 13:48:00,73.74,74.15,,78.71
2019-05-29 14:06:00,73.79,74.13,,79.27
2019-05-29 14:24:00,73.96,74.44,,79.88
2019-05-29 14:42:00,74.02,74.44,,80.06
2019-05-29 15:00:00,74.13,74.63,,80.75
2019-05-29 15:18:00,74.19,74.63,,81.1
2019-05-29 15:36:00,74.24,74.61,,80.92
2019-05-29 15:54:00,74.27,74.61,,81.01
2019-05-29 16:12:00,74.13,74.6,,81.75
2019-05-29 16:30:00,74.45,74.81,,81.84
2019-05-29 16:48:00,74.86,75.19,,81.92
2019-05-29 17:06:00,74.85,75.33,,81.94
2019-05-29 17:24:00,74.88,75.31,,81.6
2019-05-29 17:42:00,74.92,75.24,,82.88
2019-05-29 18:00:00,75.05,75.36,,85.36
2019-05-29 18:18:00,75.19,75.39,,85.6
2019-05-29 18:36:00,75.13,75.31,,85.07
2019-05-29 18:54:00,75.09,75.3,,85.63
2019-05-29 19:12:00,75.01,75.22,,85.57
2019-05-29 19:30:00,74.99,75.05,,84.42
2019-05-29 19:48:00,74.8,74.79,,84.2
2019-05-29 20:06:00,74.79,74.61,,83.04
2019-05-29 20:24:00,74.7,74.45,,80.27
2019-05-29 20:42:00,74.64,74.4,,77.5
2019-05-29 21:00:00,74.55,73.94,Off,75.83
2019-05-29 21:18:00,74.32,72.67,,73.97
2019-05-29 21:36:00,73.9,71.44,,72.37
2019-05-29 21:54:00,74.02,71.04,,71.35
2019-05-29 22:12:00,74.32,71.14,,70.75
2019-05-29 22:30:00,74.33,71.3,,69.88
2019-05-29 22:48:00,74.11,71.08,,69.05
2019-05-29 23:06:00,73.96,71.32,,68.68
2019-05-29 23:24:00,73.84,71.33,,68.03
2019-05-29 23:42:00,73.75,71.33,,67.17
2019-05-30 00:00:00,73.59,71.55,,66.32
2019-05-30 00:18:00,73.4,71.6,,65.15
2019-05-30 00:36:00,73.38,71.6,,64.34
2019-05-30 00:54:00,73.26,71.3,,63.62
2019-05-30 01:12:00,73.26,71.08,,63.21
2019-05-30 01:30:00,73.2,70.52,,62.38
2019-05-30 01:48:00,73.05,70.32,,60.9
2019-05-30 02:06:00,72.93,70.38,,59.88
2019-05-30 02:24:00,73.03,69.49,,59.04
2019-05-30 02:42:00,72.97,69.13,,58.87
2019-05-30 03:00:00,72.8,69.02,,58.15
2019-05-30 03:18:00,72.54,68.78,,57.35
2019-05-30 03:36:00,72.32,68.43,,56.7
2019-05-30 03:54:00,72.14,68.07,,56.6
2019-05-30 04:12:00,72.02,67.72,,56.26
2019-05-30 04:30:00,72.07,69.26,On,56.1
2019-05-30 04:48:00,72.31,70.86,,55.01
2019-05-30 05:06:00,72.17,70.2,,54.8
2019-05-30 05:24:00,72.25,69.97,,54.74
2019-05-30 05:42:00,72.19,69.94,,54.8
2019-05-30 06:00:00,72.2,69.95,,55.26
2019-05-30 06:18:00,72.2,70.08,,56.3
2019-05-30 06:36:00,72.16,70.2,,57.71
2019-05-30 06:54:00,71.96,70.2,,59.45
2019-05-30 07:12:00,71.61,70.19,,62.1
2019-05-30 07:30:00,71.44,69.52,,63.68
2019-05-30 07:48:00,71.38,69.73,,65.49
2019-05-30 08:06:00,71.26,70.57,,65.49
2019-05-30 08:24:00,71.32,70.62,,65.3
2019-05-30 08:42:00,71.19,70.63,,66.71
2019-05-30 09:00:00,71.46,71.14,,69.26
2019-05-30 09:18:00,71.5,71.34,,70.88
2019-05-30 09:36:00,71.48,71.34,,71.07
2019-05-30 09:54:00,71.32,71.34,,71.17
2019-05-30 10:12:00,71.43,71.04,,69.54
2019-05-30 10:30:00,71.51,71.01,,69.14
2019-05-30 10:48:00,71.61,71.06,,67.23
2019-05-30 11:06:00,71.5,70.9,,66.47
2019-05-30 11:24:00,71.62,71.15,,68.3
2019-05-30 11:42:00,71.64,71.19,,69.18
2019-05-30 12:00:00,71.66,71.32,,69.9
2019-05-30 12:18:00,72.0,71.66,,70.31
2019-05-30 12:36:00,72.05,71.67,,70.89
2019-05-30 12:54:00,72.29,71.85,,69.82
2019-05-30 13:12:00,72.38,71.85,,68.8
2019-05-30 13:30:00,72.49,71.92,,67.94
2019-05-30 13:48:00,72.6,72.07,,68.13
2019-05-30 14:06:00,72.74,72.07,,68.18
2019-05-30 14:24:00,72.73,72.14,,67.65
2019-05-30 14:42:00,73.09,72.39,,67.27
2019-05-30 15:00:00,73.13,72.46,,66.81
2019-05-30 15:18:00,73.31,72.56,,66.01
2019-05-30 15:36:00,73.49,72.61,,65.57
2019-05-30 15:54:00,,,,66.17
