Date,OAT,RAT,MAT
9/20/17 8:10:00 AM CDT,70.42711,72.82038,71.02359
9/20/17 8:20:00 AM CDT,70.74738,72.82038,71.3243
9/20/17 8:30:00 AM CDT,71.37078,72.82038,71.62159
9/20/17 8:40:00 AM CDT,71.37078,72.82038,71.62159
9/20/17 8:50:00 AM CDT,72.6871,72.82038,71.9191
9/20/17 9:00:00 AM CDT,73.00248,72.82038,72.21718
9/20/17 9:10:00 AM CDT,73.33143,72.82038,72.51685
9/20/17 9:20:00 AM CDT,73.33143,72.82038,72.51685
9/20/17 9:30:00 AM CDT,71.5581,72.82038,71.91875
9/20/17 9:40:00 AM CDT,70.0955,72.82038,71.91875
9/20/17 9:50:00 AM CDT,70.0955,73.11786,71.91875
9/20/17 10:00:00 AM CDT,71.43584,73.11786,72.21708
9/20/17 10:10:00 AM CDT,72.78194,72.8044,72.81524
9/20/17 10:20:00 AM CDT,74.14938,72.8044,73.11594
9/20/17 10:30:00 AM CDT,75.138,72.8044,74.01095
9/20/17 10:40:00 AM CDT,76.61751,72.8044,74.01095
9/20/17 10:50:00 AM CDT,77.26383,72.8044,74.61265
9/20/17 11:00:00 AM CDT,78.68603,72.8044,75.21867
9/20/17 11:10:00 AM CDT,80.14824,72.8044,75.8265
9/20/17 11:20:00 AM CDT,80.80629,72.8044,75.2115
9/20/17 11:30:00 AM CDT,81.79298,72.8044,75.50981
9/20/17 11:40:00 AM CDT,82.44029,72.8044,75.50981
9/20/17 11:50:00 AM CDT,83.10512,72.8044,75.80795
9/20/17 12:00:00 PM CDT,83.40993,73.10851,75.80795
9/20/17 12:10:00 PM CDT,83.77079,73.10851,76.10546
9/20/17 12:20:00 PM CDT,84.07039,73.10851,76.10546
9/20/17 12:30:00 PM CDT,84.73502,72.8076,76.10546
9/20/17 12:40:00 PM CDT,85.03229,72.8076,76.40263
9/20/17 12:50:00 PM CDT,85.34262,72.8076,76.40263
9/20/17 1:00:00 PM CDT,85.99558,72.8076,76.70123
9/20/17 1:10:00 PM CDT,85.99558,72.8076,76.70123
9/20/17 1:20:00 PM CDT,86.29786,72.8076,77.00107
9/20/17 1:30:00 PM CDT,86.95078,72.8076,77.00107
9/20/17 1:40:00 PM CDT,87.61664,73.10495,77.30112
9/20/17 1:50:00 PM CDT,87.94334,73.10495,77.30112
9/20/17 2:00:00 PM CDT,87.63626,72.80457,77.30112
9/20/17 2:10:00 PM CDT,88.67069,72.80457,77.59924
9/20/17 2:20:00 PM CDT,88.98791,72.80457,77.59924
9/20/17 2:30:00 PM CDT,88.67387,73.11223,77.59924
9/20/17 2:40:00 PM CDT,89.37403,73.11223,77.89935
9/20/17 2:50:00 PM CDT,89.78857,73.11223,77.89935
9/20/17 3:00:00 PM CDT,89.79569,73.11223,77.89935
9/20/17 3:10:00 PM CDT,90.1285,73.11223,77.89935
9/20/17 3:20:00 PM CDT,89.77047,73.11223,77.89935
9/20/17 3:30:00 PM CDT,89.43547,72.80698,77.89935
9/20/17 3:40:00 PM CDT,88.99741,72.80698,77.89935
9/20/17 3:50:00 PM CDT,88.67744,72.80698,77.60195
9/20/17 4:00:00 PM CDT,88.67744,72.80698,77.60195
9/20/17 4:10:00 PM CDT,88.67744,72.80698,77.60195
9/20/17 4:20:00 PM CDT,88.34819,72.80698,77.30403
9/20/17 4:30:00 PM CDT,89.02831,72.80698,77.60498
9/20/17 4:40:00 PM CDT,90.03287,72.80698,77.90263
9/20/17 4:50:00 PM CDT,89.67774,72.80698,77.90263
9/20/17 5:00:00 PM CDT,88.32391,72.80698,77.60497
9/20/17 5:10:00 PM CDT,87.38164,72.80698,77.30597
9/20/17 5:20:00 PM CDT,87.07652,72.80698,77.30597
9/20/17 5:30:00 PM CDT,86.77419,72.80698,77.30597
9/20/17 5:40:00 PM CDT,86.77419,72.80698,77.30597
9/20/17 5:50:00 PM CDT,86.476,72.80698,77.00528
9/20/17 6:00:00 PM CDT,86.78118,72.80698,77.00528
9/20/17 6:10:00 PM CDT,86.46998,72.80698,77.00528
9/20/17 6:20:00 PM CDT,85.83494,72.80698,76.70708
9/20/17 6:30:00 PM CDT,85.22591,72.80698,76.70708
9/20/17 6:40:00 PM CDT,84.61923,72.80698,76.40969
9/20/17 6:50:00 PM CDT,83.98225,72.80698,76.11234
9/20/17 7:00:00 PM CDT,82.27533,72.50423,75.81237
9/20/17 7:10:00 PM CDT,81.66255,72.50423,75.81237
9/20/17 7:20:00 PM CDT,81.02409,72.50423,75.51495
9/20/17 7:30:00 PM CDT,80.34392,72.50423,75.21769
9/20/17 7:40:00 PM CDT,79.39204,72.50423,74.92065
9/20/17 7:50:00 PM CDT,78.42142,72.50423,74.62251
9/20/17 8:00:00 PM CDT,77.81647,72.50423,74.32536
9/20/17 8:10:00 PM CDT,76.77839,72.50423,74.02686
9/20/17 8:20:00 PM CDT,75.76147,72.50423,74.02686
9/20/17 8:30:00 PM CDT,75.08741,72.50423,74.02686
9/20/17 8:40:00 PM CDT,74.48379,72.50423,73.72706
9/20/17 8:50:00 PM CDT,73.81385,72.50423,73.4292
9/20/17 9:00:00 PM CDT,73.49818,72.50423,73.4292
9/20/17 9:10:00 PM CDT,73.49818,72.50423,73.4292
9/20/17 9:20:00 PM CDT,73.49818,72.50423,73.4292
9/20/17 9:30:00 PM CDT,73.49818,72.50423,73.4292
9/20/17 9:40:00 PM CDT,73.49818,72.50423,73.4292
9/20/17 9:50:00 PM CDT,73.49818,72.50423,73.4292
9/20/17 10:00:00 PM CDT,73.49818,72.50423,73.1317
9/20/17 10:10:00 PM CDT,73.49818,72.50423,73.1317
9/20/17 10:20:00 PM CDT,73.49818,72.50423,73.1317
9/20/17 10:30:00 PM CDT,73.49818,72.50423,73.1317
9/20/17 10:40:00 PM CDT,73.8107,72.50423,73.1317
9/20/17 10:50:00 PM CDT,73.8107,72.50423,73.1317
9/20/17 11:00:00 PM CDT,73.8107,72.50423,73.1317
9/20/17 11:10:00 PM CDT,73.8107,72.50423,73.1317
9/20/17 11:20:00 PM CDT,73.50385,72.50423,73.1317
9/20/17 11:30:00 PM CDT,73.50385,72.50423,73.1317
9/20/17 11:40:00 PM CDT,73.50385,72.50423,73.1317
9/20/17 11:50:00 PM CDT,73.50385,72.50423,73.1317
9/21/17 12:00:00 AM CDT,72.83306,72.50423,73.1317
9/21/17 12:10:00 AM CDT,72.21225,72.50423,73.1317
9/21/17 12:20:00 AM CDT,72.21225,72.50423,72.83431
9/21/17 12:30:00 AM CDT,72.21225,72.50423,72.83431
9/21/17 12:40:00 AM CDT,71.91392,72.50423,72.83431
9/21/17 12:50:00 AM CDT,71.91392,72.50423,72.83431
9/21/17 1:00:00 AM CDT,71.61487,72.50423,72.83431
9/21/17 1:10:00 AM CDT,71.61487,72.50423,72.83431
9/21/17 1:20:00 AM CDT,71.61487,72.50423,72.53442
9/21/17 1:30:00 AM CDT,71.29505,72.50423,72.53442
9/21/17 1:40:00 AM CDT,71.29505,72.50423,72.53442
9/21/17 1:50:00 AM CDT,71.59259,72.50423,72.53442
9/21/17 2:00:00 AM CDT,71.59259,72.50423,72.53442
9/21/17 2:10:00 AM CDT,71.59259,72.50423,72.53442
9/21/17 2:20:00 AM CDT,71.59259,72.50423,72.53442
9/21/17 2:30:00 AM CDT,71.59259,72.50423,72.53442
9/21/17 2:40:00 AM CDT,71.28596,72.50423,72.53442
9/21/17 2:50:00 AM CDT,71.28596,72.50423,72.53442
9/21/17 3:00:00 AM CDT,71.28596,72.50423,72.53442
9/21/17 3:10:00 AM CDT,70.98539,72.50423,72.53442
9/21/17 3:20:00 AM CDT,70.67523,72.50423,72.23691
9/21/17 3:30:00 AM CDT,70.67523,72.50423,72.23691
9/21/17 3:40:00 AM CDT,70.67523,72.50423,72.23691
9/21/17 3:50:00 AM CDT,70.67523,72.50423,72.23691
9/21/17 4:00:00 AM CDT,70.37257,72.50423,72.23691
9/21/17 4:10:00 AM CDT,70.37257,72.50423,72.23691
9/21/17 4:20:00 AM CDT,70.37257,72.50423,72.23691
9/21/17 4:30:00 AM CDT,70.37257,72.50423,72.23691
9/21/17 4:40:00 AM CDT,69.76895,72.50423,72.23691
9/21/17 4:50:00 AM CDT,69.76895,72.50423,72.23691
9/21/17 5:00:00 AM CDT,69.76895,72.50423,72.23691
9/21/17 5:10:00 AM CDT,69.76895,72.50423,71.93925
9/21/17 5:20:00 AM CDT,69.76895,72.50423,71.93925
9/21/17 5:30:00 AM CDT,70.0946,72.50423,71.93925
9/21/17 5:40:00 AM CDT,70.0946,72.50423,71.93925
9/21/17 5:50:00 AM CDT,70.0946,72.50423,71.93925
9/21/17 6:00:00 AM CDT,70.0946,72.50423,71.93925
9/21/17 6:10:00 AM CDT,70.0946,72.50423,71.93925
9/21/17 6:20:00 AM CDT,70.0946,72.50423,71.93925
9/21/17 6:30:00 AM CDT,70.0946,72.50423,71.93925
9/21/17 6:40:00 AM CDT,70.0946,72.50423,71.93925
9/21/17 6:50:00 AM CDT,70.0946,72.50423,71.93925
9/21/17 7:00:00 AM CDT,70.39203,72.50423,71.93925
9/21/17 7:10:00 AM CDT,70.39203,72.50423,71.93925
9/21/17 7:20:00 AM CDT,70.39203,72.50423,71.93925
9/21/17 7:30:00 AM CDT,70.68941,72.50423,71.93925
9/21/17 7:40:00 AM CDT,70.68941,72.50423,71.93925
9/21/17 7:50:00 AM CDT,70.99579,72.50423,72.23755
9/21/17 8:00:00 AM CDT,71.29533,72.50423,72.23755
9/21/17 8:10:00 AM CDT,71.29533,72.50423,72.23755
9/21/17 8:20:00 AM CDT,71.59914,72.50423,72.23755
9/21/17 8:30:00 AM CDT,71.91952,72.50423,72.53468
9/21/17 8:40:00 AM CDT,72.22428,72.81298,72.83449
9/21/17 8:50:00 AM CDT,72.22428,73.11481,72.83449
9/21/17 9:00:00 AM CDT,72.52308,73.11481,73.13242
9/21/17 9:10:00 AM CDT,72.82288,73.11481,73.13242
9/21/17 9:20:00 AM CDT,73.43112,73.11481,73.13242
9/21/17 9:30:00 AM CDT,73.10641,73.11481,73.42983
9/21/17 9:40:00 AM CDT,73.10641,73.11481,73.42983
9/21/17 9:50:00 AM CDT,73.8064,73.41328,73.42983
9/21/17 10:00:00 AM CDT,74.45793,73.104,73.42983
9/21/17 10:10:00 AM CDT,75.09619,72.80057,73.42983
9/21/17 10:20:00 AM CDT,75.43378,72.80057,73.42983
9/21/17 10:30:00 AM CDT,76.08504,72.80057,73.42983
9/21/17 10:40:00 AM CDT,77.12339,72.80057,73.72771
9/21/17 10:50:00 AM CDT,77.12339,72.80057,74.02621
9/21/17 11:00:00 AM CDT,78.12672,72.80057,74.02621
9/21/17 11:10:00 AM CDT,78.12672,72.80057,74.32436
9/21/17 11:20:00 AM CDT,78.48499,72.80057,74.32436
9/21/17 11:30:00 AM CDT,78.48499,72.80057,74.6234
9/21/17 11:40:00 AM CDT,79.17004,72.80057,74.9211
9/21/17 11:50:00 AM CDT,80.48418,72.80057,74.9211
9/21/17 12:00:00 PM CDT,80.4834,72.80057,74.9211
9/21/17 12:10:00 PM CDT,81.83358,72.80057,74.9211
9/21/17 12:20:00 PM CDT,81.52317,72.80057,75.21864
9/21/17 12:30:00 PM CDT,81.52317,72.80057,75.21864
9/21/17 12:40:00 PM CDT,82.82084,72.80057,75.21864
9/21/17 12:50:00 PM CDT,82.77716,72.80057,75.51615
9/21/17 1:00:00 PM CDT,82.75314,72.80057,75.51615
9/21/17 1:10:00 PM CDT,82.44377,72.80057,75.51615
9/21/17 1:20:00 PM CDT,82.84357,72.80057,75.81419
9/21/17 1:30:00 PM CDT,83.53314,72.80057,75.81419
9/21/17 1:40:00 PM CDT,83.53314,72.80057,75.81419
9/21/17 1:50:00 PM CDT,83.82146,72.80057,75.81419
9/21/17 2:00:00 PM CDT,83.51824,72.80057,75.81419
9/21/17 2:10:00 PM CDT,83.83041,72.80057,75.81419
9/21/17 2:20:00 PM CDT,83.83041,72.80057,76.11511
9/21/17 2:30:00 PM CDT,84.13074,72.80057,76.41307
9/21/17 2:40:00 PM CDT,84.84548,72.80057,76.7103
9/21/17 2:50:00 PM CDT,84.8464,72.80057,76.7103
9/21/17 3:00:00 PM CDT,84.8464,72.80057,77.00767
9/21/17 3:10:00 PM CDT,85.14706,72.80057,77.00767
9/21/17 3:20:00 PM CDT,85.14706,72.80057,77.30474
9/21/17 3:30:00 PM CDT,85.46467,72.80057,77.30474
9/21/17 3:40:00 PM CDT,85.51334,72.80057,77.30474
9/21/17 3:50:00 PM CDT,85.51334,72.80057,77.30474
9/21/17 4:00:00 PM CDT,85.20975,72.80057,77.30474
9/21/17 4:10:00 PM CDT,85.52964,73.09913,77.30474
9/21/17 4:20:00 PM CDT,84.88245,73.09913,77.30474
9/21/17 4:30:00 PM CDT,84.88245,73.09913,77.30474
9/21/17 4:40:00 PM CDT,84.88245,73.09913,77.30474
9/21/17 4:50:00 PM CDT,84.88245,73.09913,77.30474
9/21/17 5:00:00 PM CDT,84.88245,73.09913,77.00769
9/21/17 5:10:00 PM CDT,84.56205,73.09913,77.00769
9/21/17 5:20:00 PM CDT,84.87622,73.09913,77.00769
9/21/17 5:30:00 PM CDT,84.56902,73.09913,77.00769
9/21/17 5:40:00 PM CDT,84.56902,73.09913,77.00769
9/21/17 5:50:00 PM CDT,84.89399,73.09913,77.00769
9/21/17 6:00:00 PM CDT,84.28825,73.09913,77.00769
9/21/17 6:10:00 PM CDT,83.66069,73.09913,77.00769
9/21/17 6:20:00 PM CDT,83.33453,73.09913,76.71024
9/21/17 6:30:00 PM CDT,82.71516,72.79251,76.41181
9/21/17 6:40:00 PM CDT,82.0954,72.79251,76.11395
9/21/17 6:50:00 PM CDT,81.47892,72.79251,76.11395
9/21/17 7:00:00 PM CDT,80.87354,72.79251,75.8162
9/21/17 7:10:00 PM CDT,80.57542,72.79251,75.8162
9/21/17 7:20:00 PM CDT,79.94907,72.79251,75.51799
9/21/17 7:30:00 PM CDT,79.64196,72.79251,75.22078
9/21/17 7:40:00 PM CDT,79.00683,72.79251,75.22078
9/21/17 7:50:00 PM CDT,79.00683,72.79251,74.92319
9/21/17 8:00:00 PM CDT,78.70888,72.79251,74.92319
9/21/17 8:10:00 PM CDT,78.40791,72.79251,74.92319
9/21/17 8:20:00 PM CDT,78.0947,72.79251,74.62361
9/21/17 8:30:00 PM CDT,78.0947,72.79251,74.62361
9/21/17 8:40:00 PM CDT,78.0947,72.79251,74.62361
9/21/17 8:50:00 PM CDT,77.78858,72.79251,74.62361
9/21/17 9:00:00 PM CDT,77.48856,72.79251,74.62361
9/21/17 9:10:00 PM CDT,77.48856,72.79251,74.62361
9/21/17 9:20:00 PM CDT,77.18463,72.79251,74.32615
9/21/17 9:30:00 PM CDT,76.88668,72.79251,74.32615
9/21/17 9:40:00 PM CDT,76.55953,72.79251,74.32615
9/21/17 9:50:00 PM CDT,76.55953,72.79251,74.32615
9/21/17 10:00:00 PM CDT,76.25885,72.79251,74.32615
9/21/17 10:10:00 PM CDT,76.25885,72.79251,74.32615
9/21/17 10:20:00 PM CDT,75.9409,72.79251,74.32615
9/21/17 10:30:00 PM CDT,75.63235,72.79251,74.32615
9/21/17 10:40:00 PM CDT,75.31519,72.79251,74.32615
9/21/17 10:50:00 PM CDT,75.00734,72.79251,74.32615
9/21/17 11:00:00 PM CDT,74.69041,72.79251,74.32615
9/21/17 11:10:00 PM CDT,74.69041,72.79251,74.32615
9/21/17 11:20:00 PM CDT,74.69041,72.79251,74.02908
9/21/17 11:30:00 PM CDT,74.37907,72.79251,74.02908
9/21/17 11:40:00 PM CDT,74.37907,72.79251,74.02908
9/21/17 11:50:00 PM CDT,74.37907,72.79251,74.02908
9/22/17 12:00:00 AM CDT,73.14109,72.79251,73.73019
9/22/17 12:10:00 AM CDT,73.44359,72.79251,73.73019
9/22/17 12:20:00 AM CDT,73.44359,72.79251,73.73019
9/22/17 12:30:00 AM CDT,73.12801,72.79251,73.73019
9/22/17 12:40:00 AM CDT,72.5133,72.79251,73.73019
9/22/17 12:50:00 AM CDT,71.88049,72.79251,73.42979
9/22/17 1:00:00 AM CDT,73.18913,72.79251,73.42979
9/22/17 1:10:00 AM CDT,73.18913,72.79251,73.42979
9/22/17 1:20:00 AM CDT,73.18913,72.79251,73.42979
9/22/17 1:30:00 AM CDT,72.88756,72.79251,73.42979
9/22/17 1:40:00 AM CDT,72.55508,72.79251,73.42979
9/22/17 1:50:00 AM CDT,72.25301,72.79251,73.42979
9/22/17 2:00:00 AM CDT,71.92667,72.79251,73.42979
9/22/17 2:10:00 AM CDT,71.61993,72.79251,73.13258
9/22/17 2:20:00 AM CDT,71.01211,72.79251,73.13258
9/22/17 2:30:00 AM CDT,71.01211,72.79251,73.13258
9/22/17 2:40:00 AM CDT,70.69517,72.79251,73.13258
9/22/17 2:50:00 AM CDT,70.39255,72.79251,73.13258
9/22/17 3:00:00 AM CDT,70.39255,72.79251,73.13258
9/22/17 3:10:00 AM CDT,70.39255,72.79251,73.13258
9/22/17 3:20:00 AM CDT,70.39255,72.79251,72.83501
9/22/17 3:30:00 AM CDT,70.09025,72.79251,72.53513
9/22/17 3:40:00 AM CDT,69.77925,72.79251,72.53513
9/22/17 3:50:00 AM CDT,69.47253,72.79251,72.83409
9/22/17 4:00:00 AM CDT,69.47253,72.79251,72.53632
9/22/17 4:10:00 AM CDT,69.17054,72.79251,72.23896
9/22/17 4:20:00 AM CDT,68.86279,72.79251,72.23896
9/22/17 4:30:00 AM CDT,68.86279,72.79251,72.23896
9/22/17 4:40:00 AM CDT,68.56361,72.79251,72.53745
9/22/17 4:50:00 AM CDT,68.56361,72.79251,72.83566
9/22/17 5:00:00 AM CDT,69.19573,72.79251,73.13289
9/22/17 5:10:00 AM CDT,69.52695,72.79251,72.83548
9/22/17 5:20:00 AM CDT,69.20557,72.79251,72.83548
9/22/17 5:30:00 AM CDT,68.8878,72.79251,72.83548
9/22/17 5:40:00 AM CDT,69.53914,72.79251,72.83548
9/22/17 5:50:00 AM CDT,70.53111,72.79251,72.83548
9/22/17 6:00:00 AM CDT,70.53111,72.79251,72.83548
9/22/17 6:10:00 AM CDT,70.22418,72.79251,72.83548
9/22/17 6:20:00 AM CDT,69.91279,72.79251,72.83548
9/22/17 6:30:00 AM CDT,69.58279,72.79251,72.83548
9/22/17 6:40:00 AM CDT,69.58279,72.79251,72.83548
9/22/17 6:50:00 AM CDT,68.88831,72.79251,72.83548
9/22/17 7:00:00 AM CDT,68.27266,72.79251,72.83548
9/22/17 7:10:00 AM CDT,68.61189,72.79251,72.83548
9/22/17 7:20:00 AM CDT,68.95722,72.79251,72.83548
9/22/17 7:30:00 AM CDT,68.95722,72.79251,72.83548
9/22/17 7:40:00 AM CDT,69.58222,72.79251,73.13258
9/22/17 7:50:00 AM CDT,70.86264,72.79251,73.13258
9/22/17 8:00:00 AM CDT,72.16847,72.79251,73.43292
9/22/17 8:10:00 AM CDT,73.12043,72.79251,73.73006
9/22/17 8:20:00 AM CDT,74.10757,72.79251,74.03142
9/22/17 8:30:00 AM CDT,74.70767,72.79251,74.03142
9/22/17 8:40:00 AM CDT,75.37345,72.79251,74.32861
9/22/17 8:50:00 AM CDT,76.31821,72.79251,74.32861
9/22/17 9:00:00 AM CDT,76.64037,72.79251,74.62643
9/22/17 9:10:00 AM CDT,77.27605,72.79251,74.62643
9/22/17 9:20:00 AM CDT,77.59557,72.79251,74.92439
9/22/17 9:30:00 AM CDT,78.58282,72.79251,75.22153
9/22/17 9:40:00 AM CDT,79.53204,72.79251,75.22153
9/22/17 9:50:00 AM CDT,80.17925,72.79251,75.52428
9/22/17 10:00:00 AM CDT,80.81715,72.79251,75.82222
9/22/17 10:10:00 AM CDT,81.5153,72.79251,75.82222
9/22/17 10:20:00 AM CDT,82.13403,72.79251,76.12188
9/22/17 10:30:00 AM CDT,82.7773,72.79251,76.42131
9/22/17 10:40:00 AM CDT,83.41281,72.79251,76.42131
9/22/17 10:50:00 AM CDT,84.02374,72.79251,76.42131
9/22/17 11:00:00 AM CDT,84.63122,72.79251,76.71919
9/22/17 11:10:00 AM CDT,84.99847,73.09612,76.71919
9/22/17 11:20:00 AM CDT,85.65199,73.09612,77.01717
9/22/17 11:30:00 AM CDT,86.68657,73.09612,77.01717
9/22/17 11:40:00 AM CDT,86.98496,73.09612,77.01717
9/22/17 11:50:00 AM CDT,87.29275,73.09612,77.31678
9/22/17 12:00:00 PM CDT,87.60939,73.09612,77.31678
9/22/17 12:10:00 PM CDT,87.92118,73.09612,77.31678
9/22/17 12:20:00 PM CDT,89.05036,73.09612,77.61498
9/22/17 12:30:00 PM CDT,89.34997,73.09612,77.61498
9/22/17 12:40:00 PM CDT,89.00691,73.09612,77.61498
9/22/17 12:50:00 PM CDT,89.00691,73.39621,77.91409
9/22/17 1:00:00 PM CDT,89.30406,73.39621,77.91409
9/22/17 1:10:00 PM CDT,89.60732,73.39621,77.91409
9/22/17 1:20:00 PM CDT,90.59467,73.09786,78.21226
9/22/17 1:30:00 PM CDT,90.59467,73.09786,78.21226
9/22/17 1:40:00 PM CDT,90.59467,73.09786,78.21226
9/22/17 1:50:00 PM CDT,90.94509,73.09786,78.21226
9/22/17 2:00:00 PM CDT,91.29041,73.09786,78.51206
9/22/17 2:10:00 PM CDT,90.96359,73.09786,78.51206
9/22/17 2:20:00 PM CDT,90.96359,73.09786,78.51206
9/22/17 2:30:00 PM CDT,91.24485,73.09786,78.51206
9/22/17 2:40:00 PM CDT,91.59267,73.09786,78.51206
9/22/17 2:50:00 PM CDT,91.59267,73.09786,78.51206
9/22/17 3:00:00 PM CDT,91.29507,73.09786,78.80914
9/22/17 3:10:00 PM CDT,91.29507,73.09786,78.80914
9/22/17 3:20:00 PM CDT,91.3419,73.09786,78.80914
9/22/17 3:30:00 PM CDT,91.3419,73.09786,78.80914
9/22/17 3:40:00 PM CDT,91.3419,73.09786,79.10678
9/22/17 3:50:00 PM CDT,91.69164,73.09786,79.10678
9/22/17 4:00:00 PM CDT,91.3867,73.09786,79.10678
9/22/17 4:10:00 PM CDT,91.06001,73.42538,79.10678
9/22/17 4:20:00 PM CDT,91.06001,73.42538,79.10678
9/22/17 4:30:00 PM CDT,91.06001,73.42538,79.10678
9/22/17 4:40:00 PM CDT,91.06001,73.42538,79.10678
9/22/17 4:50:00 PM CDT,90.75556,73.42538,79.40427
9/22/17 5:00:00 PM CDT,90.43454,73.42538,79.10423
9/22/17 5:10:00 PM CDT,90.13162,73.42538,79.10423
9/22/17 5:20:00 PM CDT,89.83369,73.42538,79.10423
9/22/17 5:30:00 PM CDT,89.53114,73.42538,79.10423
9/22/17 5:40:00 PM CDT,89.21699,73.42538,79.10423
9/22/17 5:50:00 PM CDT,88.89076,73.42538,78.80613
9/22/17 6:00:00 PM CDT,88.26892,73.42538,78.80613
9/22/17 6:10:00 PM CDT,87.31283,73.42538,78.50414
9/22/17 6:20:00 PM CDT,86.70117,73.42538,78.20629
9/22/17 6:30:00 PM CDT,85.78874,73.42538,78.20629
9/22/17 6:40:00 PM CDT,84.5148,73.42538,77.90907
9/22/17 6:50:00 PM CDT,83.53407,73.42538,77.61083
9/22/17 7:00:00 PM CDT,82.92414,73.42538,77.31117
9/22/17 7:10:00 PM CDT,82.62092,73.11158,77.01061
9/22/17 7:20:00 PM CDT,81.97566,73.11158,76.41608
9/22/17 7:30:00 PM CDT,81.65656,73.11158,76.41608
9/22/17 7:40:00 PM CDT,81.02663,72.8039,76.1162
9/22/17 7:50:00 PM CDT,80.31748,72.8039,76.1162
9/22/17 8:00:00 PM CDT,80.01469,73.11964,75.81825
9/22/17 8:10:00 PM CDT,79.69485,73.11964,75.52116
9/22/17 8:20:00 PM CDT,79.37382,73.11964,75.52116
9/22/17 8:30:00 PM CDT,78.76413,73.11964,75.52116
9/22/17 8:40:00 PM CDT,78.465,73.11964,75.22339
9/22/17 8:50:00 PM CDT,78.465,73.11964,75.22339
